PopularInvestor,Gain,RiskScore,MaxDailyRiskScore,MaxMonthlyRiskScore,Copiers,CopiersGain,AUMTier,AUMTierV2,Trades,WinRatio,DailyDD,WeeklyDD,ProfitableWeeksPct,ProfitableMonthsPct,Velocity,Exposure,AvgPosSize,HighLeveragePct,MediumLeveragePct,LowLeveragePct,PeakToValley,LongPosPct,ActiveWeeks,ActiveWeeksPct,WeeksSinceRegistration,Score
1,13.4,4,7,6,5,0,1,1,100,66,-4.32,-6.22,51.52,66.67,0,100,7.92,0,12,88,-12.68,93.23,34,64.15,33,2.3913271494149377
1,13.11,4,7,6,5,0,1,1,101,64.36,-4.32,-6.22,51.43,66.67,0,100,7.99,0,11.88119,88.11881,-12.68,93.39,35,63.64,35,2.3968990881751546
1,13.6,5,7,6,7,0,1,1,105,62.86,-4.32,-6.22,51.35,66.67,0,100,8.01,0,12.38095,87.61905,-12.68,90.76,37,71.15,37,2.156880302859406
1,13.6,5,7,6,7,0,1,1,105,62.86,-4.32,-6.22,51.35,66.67,0,100,8.01,0,12.38095,87.61905,-12.68,90.76,37,71.15,37,2.2224155555951985
1,13.6,5,7,6,7,0,1,1,105,62.86,-4.32,-6.22,51.35,66.67,0,100,8.01,0,12.38095,87.61905,-12.68,90.76,37,71.15,37,1.6271085174995399
0,11.56,5,6,5,3,0,1,1,310,63.55,-3.71,-5.42,55.56,76.92,0,65.28,0.64,0,0,100,-11.06,100,54,100,126,3.024045398175102
0,29.43,4,6,6,1,0,1,1,186,74.19,-3.54,-3.6,86.21,100,0,85.86,1.59,0,0,100,-7.01,98.61,14,25.93,40,0.8907490081364796
0,29.43,4,6,6,1,0,1,1,186,74.19,-3.54,-3.6,86.21,100,0,85.86,1.59,0,0,100,-7.01,98.61,14,25.93,40,0.9006743110260301
0,29.43,4,6,6,1,0,1,1,186,74.19,-3.54,-3.6,86.21,100,0,85.86,1.59,0,0,100,-7.01,98.61,14,25.93,40,0.9064608042327251
0,29.43,4,6,6,1,0,1,1,186,74.19,-3.54,-3.6,86.21,100,0,85.86,1.59,0,0,100,-7.01,98.61,14,25.93,40,0.9147259395735914
0,28.84,1,6,6,1,0,1,1,220,66.36,-3.54,-3.6,80.65,100,0,66.15,1.35,0,0,100,-7.01,98.27,17,30.36,42,0.9248560763820457
0,25.32,5,7,5,1,0,1,1,4008,60.73,-5.68,-6.9,48.15,69.23,0,91.7,0.14,0.02495,0.72355,99.2515,-12.14,76.45,55,100,154,1.0647451194063688
1,16.89,3,5,5,1,0,1,1,157,56.05,-2.31,-3.91,57.14,76.92,0,21.81,7.27,0,1.91083,98.08917,-4.95,34.6,54,98.18,132,0.6829202951638969
0,16.16,6,8,6,1,0,1,1,63,73.02,-3.03,-4.78,75,100,0,100,8.02,4.7619,0,95.2381,-4.78,80.53,12,22.22,12,1.0089791962998578
0,16.16,6,8,6,1,0,1,1,63,73.02,-3.03,-4.78,75,100,0,100,8.02,4.7619,0,95.2381,-4.78,80.53,12,22.22,12,1.0966999109119642
0,16.16,6,8,6,1,0,1,1,63,73.02,-3.03,-4.78,75,100,0,100,8.02,4.7619,0,95.2381,-4.78,80.53,12,22.22,12,1.2423976655412612
0,14.81,5,8,6,1,0,1,1,104,71.15,0,0,0,0,0,100,5.7,2.88462,0,97.11539,0,84.43,21,38.89,21,1.5277438840245636
0,14.81,5,8,6,1,0,1,1,104,71.15,0,0,0,0,0,100,5.7,2.88462,0,97.11539,0,84.43,21,38.89,21,1.5889231776549861
0,17.19,4,8,6,1,0,1,1,107,71.96,-4.67,-5.84,65.22,83.33,0,100,5.58,2.80374,0,97.19626,-13.36,84.12,23,41.07,23,1.460457648988539
0,17.19,4,8,6,1,0,1,1,107,71.96,-4.67,-5.84,65.22,83.33,0,100,5.58,2.80374,0,97.19626,-13.36,84.12,23,41.07,23,1.1015017071995907
0,21.75,3,8,6,1,0,1,1,109,77.06,-4.67,-5.84,68,85.71,0,100,5.51,2.75229,0,97.2477,-13.36,83.72,24,44.44,25,1.105533024858015
0,21.75,3,8,6,1,0,1,1,109,77.06,-4.67,-5.84,68,85.71,0,100,5.51,2.75229,0,97.2477,-13.36,83.72,24,44.44,25,1.0986204763876373
0,22.05,4,8,6,1,0,1,1,121,73.55,-4.67,-5.84,67.86,85.71,0,100,5.14,2.47934,0,97.52066,-13.36,84.24,27,51.92,28,0.9326589685015356
0,22.05,4,8,6,1,0,1,1,121,73.55,-4.67,-5.84,67.86,85.71,0,100,5.14,2.47934,0,97.52066,-13.36,84.24,27,51.92,28,1.0490224436208762
0,22.05,4,8,6,1,0,1,1,121,73.55,-4.67,-5.84,67.86,85.71,0,100,5.14,2.47934,0,97.52066,-13.36,84.24,27,51.92,28,0.7451196185774348
0,18.41,5,7,5,1,0,0,0,71,52.11,-3.66,-6.15,61.29,62.5,0,51.68,25.84,0,1.40845,98.59155,-12.12,29.36,27,50,30,0.9836481798362204
0,18.41,5,7,5,1,0,0,0,71,52.11,-3.66,-6.15,61.29,62.5,0,51.68,25.84,0,1.40845,98.59155,-12.12,29.36,27,50,30,0.8600727346170765
0,26.17,0,7,5,1,0,1,1,73,53.42,-3.66,-6.15,63.64,66.67,0,51.98,25.99,0,1.36986,98.63013,-12.12,30.5,28,53.85,33,1.0884262143343404
1,32.45,4,7,5,38,375,2,2,87,55.17,-3.66,-6.15,63.89,66.67,0,30.16,30.16,0,2.29885,97.70115,-12.12,24.43,32,58.18,36,0.7903354930308129
1,32.45,4,7,5,38,375,2,2,87,55.17,-3.66,-6.15,63.89,66.67,0,30.16,30.16,0,2.29885,97.70115,-12.12,24.43,32,58.18,36,0.6884169827237837
1,32.45,4,7,5,38,375,2,2,87,55.17,-3.66,-6.15,63.89,66.67,0,30.16,30.16,0,2.29885,97.70115,-12.12,24.43,32,58.18,36,0.8075501502676007
1,26.41,5,7,5,47,-2.08,2,2,92,55.43,-3.66,-6.15,61.54,60,0,31.69,31.69,0,2.17391,97.82609,-12.12,23.49,34,64.15,38,1.1630090816532332
1,26.41,5,7,5,47,-2.08,2,2,92,55.43,-3.66,-6.15,61.54,60,0,31.69,31.69,0,2.17391,97.82609,-12.12,23.49,34,64.15,38,1.1290897443710914
1,26.41,5,7,5,47,-2.08,2,2,92,55.43,-3.66,-6.15,61.54,60,0,31.69,31.69,0,2.17391,97.82609,-12.12,23.49,34,64.15,38,1.1635423235836697
1,24.9,5,7,5,38,-7.32,1,1,104,56.73,-4.02,-6.15,63.41,60,0,33.3,33.3,0,1.92308,98.07692,-12.12,31.47,37,66.07,41,0.9405315153672456
1,24.9,5,7,5,38,-7.32,1,1,104,56.73,-4.02,-6.15,63.41,60,0,33.3,33.3,0,1.92308,98.07692,-12.12,31.47,37,66.07,41,0.9027461193064426
1,34.95,5,7,5,49,6.52,2,2,112,59.82,-4.02,-6.15,65.12,72.73,0,33.25,33.25,0,1.78571,98.21429,-12.12,24.65,38,70.37,43,0.886381243725361
1,34.95,5,7,5,49,6.52,2,2,112,59.82,-4.02,-6.15,65.12,72.73,0,33.25,33.25,0,1.78571,98.21429,-12.12,24.65,38,70.37,43,0.5543601277330149
1,42.12,2,7,5,197,20.86,3,3,138,60.14,-4.02,-6.15,65.22,72.73,0,64.7,32.35,0,1.44928,98.55073,-12.12,43.2,41,78.85,46,0.4302079828629959
1,42.12,2,7,5,197,20.86,3,3,138,60.14,-4.02,-6.15,65.22,72.73,0,64.7,32.35,0,1.44928,98.55073,-12.12,43.2,41,78.85,46,0.43299564394293377
1,42.12,2,7,5,197,20.86,3,3,138,60.14,-4.02,-6.15,65.22,72.73,0,64.7,32.35,0,1.44928,98.55073,-12.12,43.2,41,78.85,46,0.4606640238629924
1,43.24,5,7,5,290,15.54,4,4,152,62.5,-4.02,-6.15,64.58,75,0,65.14,32.57,0,1.31579,98.68421,-12.12,41.24,43,79.63,48,0.4156758881973146
1,43.24,5,7,5,290,15.54,4,4,152,62.5,-4.02,-6.15,64.58,75,0,65.14,32.57,0,1.31579,98.68421,-12.12,41.24,43,79.63,48,0.49202062249125605
1,43.24,5,7,5,290,15.54,4,4,152,62.5,-4.02,-6.15,64.58,75,0,65.14,32.57,0,1.31579,98.68421,-12.12,41.24,43,79.63,48,0.38929247813832535
1,42.72,4,7,5,340,9.68,4,4,159,61.64,-4.02,-6.15,64,75,0,64.76,32.38,0,1.25786,98.74214,-12.12,40.12,46,82.14,50,0.7195803772073042
1,12.38,3,7,5,68,100,3,3,222,61.71,-3.2,-4.75,67.27,61.54,0,32.13,10.71,3.6036,1.8018,94.5946,-10.38,61.07,43,79.63,458,0.6580330430991795
1,12.38,3,7,5,68,100,3,3,222,61.71,-3.2,-4.75,67.27,61.54,0,32.13,10.71,3.6036,1.8018,94.5946,-10.38,61.07,43,79.63,458,0.7401035392418767
1,15.9,3,7,5,82,22.39,3,3,218,61.47,-3.2,-4.75,66.67,69.23,0,31.8,10.6,3.66972,1.83486,94.49541,-9.09,61.84,41,77.36,462,0.5190826036304216
1,15.9,3,7,5,82,22.39,3,3,218,61.47,-3.2,-4.75,66.67,69.23,0,31.8,10.6,3.66972,1.83486,94.49541,-9.09,61.84,41,77.36,462,0.4305131522899367
1,19.05,2,7,5,141,25.89,3,3,234,64.1,-3.2,-4.75,67.86,69.23,0,31.68,10.56,3.4188,1.7094,94.8718,-9.09,60.33,45,81.82,464,0.41857746294277287
1,19.05,2,7,5,141,25.89,3,3,234,64.1,-3.2,-4.75,67.86,69.23,0,31.68,10.56,3.4188,1.7094,94.8718,-9.09,60.33,45,81.82,464,0.44906752760353014
1,19.05,2,7,5,141,25.89,3,3,234,64.1,-3.2,-4.75,67.86,69.23,0,31.68,10.56,3.4188,1.7094,94.8718,-9.09,60.33,45,81.82,464,0.3155332336646605
1,29.68,3,7,5,220,27.91,4,4,241,65.56,-3.2,-3.61,72.22,76.92,0,31.41,10.47,0,0.82988,99.17013,-7.01,62.18,43,81.13,466,0.40651451284710177
1,29.68,3,7,5,220,27.91,4,4,241,65.56,-3.2,-3.61,72.22,76.92,0,31.41,10.47,0,0.82988,99.17013,-7.01,62.18,43,81.13,466,0.4255355817962554
1,29.68,3,7,5,220,27.91,4,4,241,65.56,-3.2,-3.61,72.22,76.92,0,31.41,10.47,0,0.82988,99.17013,-7.01,62.18,43,81.13,466,0.40974401525394394
1,28.22,4,7,5,227,2.25,4,4,257,64.98,-3.2,-3.61,69.64,76.92,0,30.84,10.28,0,0.77821,99.22179,-7.01,63.57,46,82.14,469,0.5544452164429597
1,28.22,4,7,5,227,2.25,4,4,257,64.98,-3.2,-3.61,69.64,76.92,0,30.84,10.28,0,0.77821,99.22179,-7.01,63.57,46,82.14,469,0.6462178642015636
1,24.04,3,7,5,194,-5.83,4,4,268,61.57,-3.2,-3.61,64.81,61.54,0,30.33,10.11,0,0.74627,99.25373,-7.01,63.52,47,87.04,471,0.654024837648087
1,24.04,3,7,5,194,-5.83,4,4,268,61.57,-3.2,-3.61,64.81,61.54,0,30.33,10.11,0,0.74627,99.25373,-7.01,63.52,47,87.04,471,0.7218124491120143
1,21.98,3,7,5,155,-4.32,4,4,277,60.65,-3.2,-3.61,63.16,61.54,0,30.03,10.01,0,0.72202,99.27798,-7.01,63.99,50,96.15,474,0.748256646518196
1,21.98,3,7,5,155,-4.32,4,4,277,60.65,-3.2,-3.61,63.16,61.54,0,30.03,10.01,0,0.72202,99.27798,-7.01,63.99,50,96.15,474,0.8181898237969095
1,21.98,3,7,5,155,-4.32,4,4,277,60.65,-3.2,-3.61,63.16,61.54,0,30.03,10.01,0,0.72202,99.27798,-7.01,63.99,50,96.15,474,0.6430608118338074
1,25.36,3,7,5,162,0,4,4,289,62.28,-3.2,-3.61,62.96,61.54,0,29.97,9.99,0,0.69204,99.30796,-7.01,65.74,52,96.3,476,0.6214591495901374
1,25.36,3,7,5,162,0,4,4,289,62.28,-3.2,-3.61,62.96,61.54,0,29.97,9.99,0,0.69204,99.30796,-7.01,65.74,52,96.3,476,0.6739050819160955
1,25.36,3,7,5,162,0,4,4,289,62.28,-3.2,-3.61,62.96,61.54,0,29.97,9.99,0,0.69204,99.30796,-7.01,65.74,52,96.3,476,0.6775330910344286
1,24.49,0,7,5,136,-13.38,4,4,293,61.43,-3.2,-3.61,62.5,61.54,0,29.97,9.99,0,0.68259,99.31741,-7.01,66.33,53,94.64,478,0.6146143044826247
1,24.49,0,7,5,136,-13.38,4,4,293,61.43,-3.2,-3.61,62.5,61.54,0,29.97,9.99,0,0.68259,99.31741,-7.01,66.33,53,94.64,478,0.6274328089741594
1,29.22,3,7,5,141,2.92,4,4,290,63.1,-3.2,-3.61,62.96,69.23,0,27.3,9.1,0,0.68966,99.31035,-7.01,65.35,51,94.44,480,0.6826305744276003
1,29.22,3,7,5,141,2.92,4,4,290,63.1,-3.2,-3.61,62.96,69.23,0,27.3,9.1,0,0.68966,99.31035,-7.01,65.35,51,94.44,480,0.2545899409166573
1,34.26,6,7,5,145,4.32,4,4,298,64.09,-3.2,-3.61,62.5,69.23,0,26.91,8.97,0,0.67114,99.32886,-7.01,64.33,52,92.86,482,0.3177459299393358
1,34.26,6,7,5,145,4.32,4,4,298,64.09,-3.2,-3.61,62.5,69.23,0,26.91,8.97,0,0.67114,99.32886,-7.01,64.33,52,92.86,482,0.32093201302661195
1,25.11,5,6,5,156,7.59,4,4,302,64.57,-2.99,-3.61,61.11,69.23,0,33.4,8.35,0,0.66225,99.33775,-7.01,63.79,51,94.44,484,0.11621646124328111
1,25.11,5,6,5,156,7.59,4,4,302,64.57,-2.99,-3.61,61.11,69.23,0,33.4,8.35,0,0.66225,99.33775,-7.01,63.79,51,94.44,484,-0.031152957527273668
1,27.24,0,6,5,205,19.19,4,4,306,64.71,-2.99,-3.61,62.5,69.23,0,33.28,8.32,0,0.65359,99.34641,-7.01,64.19,51,91.07,486,-0.2436897138425655
1,30.98,5,6,4,347,10.86,4,4,328,66.46,-1.83,-2.79,63.64,69.23,0,32.08,8.02,0,0.60976,99.39024,-6.26,65.23,52,96.3,489,-0.5641866976552946
1,30.98,5,6,4,347,10.86,4,4,328,66.46,-1.83,-2.79,63.64,69.23,0,32.08,8.02,0,0.60976,99.39024,-6.26,65.23,52,96.3,489,-0.49949779694988894
1,31.4,4,6,4,382,9.46,4,4,370,66.22,-1.83,-2.79,63.16,69.23,0,29.16,7.29,0,0.27027,99.72973,-6.26,69.1,50,96.15,491,-0.4647702213384086
1,31.4,4,6,4,382,9.46,4,4,370,66.22,-1.83,-2.79,63.16,69.23,0,29.16,7.29,0,0.27027,99.72973,-6.26,69.1,50,96.15,491,-0.46052079563229
1,31.73,0,6,4,356,-5.32,4,4,351,65.24,-1.83,-2.18,64.81,69.23,0,29.92,7.48,0,0.2849,99.7151,-6.26,67.2,50,92.59,493,-0.4656835767741347
1,31.73,0,6,4,356,-5.32,4,4,351,65.24,-1.83,-2.18,64.81,69.23,0,29.92,7.48,0,0.2849,99.7151,-6.26,67.2,50,92.59,493,-0.484796567876569
1,30.93,3,6,4,345,0,4,4,366,63.39,-1.83,-2.18,65.45,69.23,0,30.16,7.54,0,0.27322,99.72678,-6.26,68.23,53,94.64,495,-0.39592417747675124
1,30.93,3,6,4,345,0,4,4,366,63.39,-1.83,-2.18,65.45,69.23,0,30.16,7.54,0,0.27322,99.72678,-6.26,68.23,53,94.64,495,-0.6256804789480374
0,11.51,6,7,5,1,0,1,1,248,62.1,-4.58,-5,85.29,88.89,0,40.4,5.05,0,0,100,-9.5,79.92,23,41.82,34,0.8080959719202341
0,11.51,6,7,5,1,0,1,1,248,62.1,-4.58,-5,85.29,88.89,0,40.4,5.05,0,0,100,-9.5,79.92,23,41.82,34,0.7164151948643924
0,12.85,0,7,5,1,-50,1,1,258,63.18,-4.58,-5,86.11,90,0,40.4,5.05,0,0,100,-9.5,79.77,24,46.15,36,0.8836237348619892
0,12.85,0,7,5,1,-50,1,1,258,63.18,-4.58,-5,86.11,90,0,40.4,5.05,0,0,100,-9.5,79.77,24,46.15,36,0.8367950537538031
0,15.04,6,7,5,1,0,1,1,302,62.25,-4.88,-5.39,82.05,90,0,45.45,5.05,0,0,100,-9.5,79.89,27,49.09,38,0.7392701661098595
0,15.04,6,7,5,1,0,1,1,302,62.25,-4.88,-5.39,82.05,90,0,45.45,5.05,0,0,100,-9.5,79.89,27,49.09,39,0.7412822248523555
0,15.04,6,7,5,1,0,1,1,302,62.25,-4.88,-5.39,82.05,90,0,45.45,5.05,0,0,100,-9.5,79.89,27,49.09,39,0.6625884722883744
0,15.04,6,7,5,1,0,1,1,302,62.25,-4.88,-5.39,82.05,90,0,45.45,5.05,0,0,100,-9.5,79.89,27,49.09,39,0.7204826154658265
1,16.92,5,7,5,29,7.41,1,1,395,61.52,-4.88,-5.39,81.82,90.91,0,45.72,5.08,0,0,100,-9.5,71.96,32,57.14,44,0.7091090534820558
1,16.92,5,7,5,29,7.41,1,1,395,61.52,-4.88,-5.39,81.82,90.91,0,45.72,5.08,0,0,100,-9.5,71.96,32,57.14,44,0.9052742784078135
1,13.5,6,7,5,29,-12.12,1,1,435,61.84,-4.88,-5.77,80.43,83.33,0,45.09,5.01,0,0,100,-9.5,77.89,33,61.11,46,0.7674969534851056
1,13.5,6,7,5,29,-12.12,1,1,435,61.84,-4.88,-5.77,80.43,83.33,0,45.09,5.01,0,0,100,-9.5,77.89,33,61.11,46,0.6745034113965473
1,20.1,5,7,5,36,5.88,1,1,540,59.63,-4.88,-5.77,79.59,91.67,0,49.5,4.95,0,5.18518,94.81481,-9.5,76.63,36,69.23,49,0.7197216143907148
1,20.1,5,7,5,36,5.88,1,1,540,59.63,-4.88,-5.77,79.59,91.67,0,49.5,4.95,0,5.18518,94.81481,-9.5,76.63,36,69.23,49,0.7191781538697496
1,20.1,5,7,5,36,5.88,1,1,540,59.63,-4.88,-5.77,79.59,91.67,0,49.5,4.95,0,5.18518,94.81481,-9.5,76.63,36,69.23,49,0.7168790863196779
1,21.36,2,7,5,43,4.88,1,1,591,59.9,-4.88,-5.77,80.39,92.31,0,49.3,4.93,0,4.90694,95.09306,-9.5,77.65,38,70.37,51,0.7003694806428987
1,21.36,2,7,5,43,4.88,1,1,591,59.9,-4.88,-5.77,80.39,92.31,0,49.3,4.93,0,4.90694,95.09306,-9.5,77.65,38,70.37,51,0.7026832642517234
1,21.36,2,7,5,43,4.88,1,1,591,59.9,-4.88,-5.77,80.39,92.31,0,49.3,4.93,0,4.90694,95.09306,-9.5,77.65,38,70.37,51,0.7680070180648282
1,21.98,4,7,5,45,-4.26,1,1,634,59.31,-4.88,-5.77,81.13,92.31,0,49.8,4.98,0,4.57413,95.42587,-9.5,73.43,41,73.21,53,0.6969149052684069
1,21.98,4,7,5,45,-4.26,1,1,634,59.31,-4.88,-5.77,81.13,92.31,0,49.8,4.98,0,4.57413,95.42587,-9.5,73.43,41,73.21,53,0.664573150807721
1,22.19,1,7,5,56,7.69,1,1,665,57.29,-4.88,-5.77,81.48,92.31,0,47.5,4.75,0,6.76692,93.23309,-9.5,71.84,42,77.78,55,0.7160194621906224
1,22.19,1,7,5,56,7.69,1,1,665,57.29,-4.88,-5.77,81.48,92.31,0,47.5,4.75,0,6.76692,93.23309,-9.5,71.84,42,77.78,55,0.7438458166488875
1,19.36,5,7,5,54,-8.47,1,1,736,55.16,-4.88,-5.77,80.36,84.62,0,50.71,4.61,0,8.96739,91.03261,-9.5,69.91,44,78.57,57,0.8305842158774178
1,19.36,5,7,5,54,-8.47,1,1,736,55.16,-4.88,-5.77,80.36,84.62,0,50.71,4.61,0,8.96739,91.03261,-9.5,69.91,44,78.57,57,0.8229794676994435
1,15.83,3,7,5,53,-1.85,1,1,746,53.62,-4.88,-5.77,75.93,84.62,0,54.96,4.58,0,8.84719,91.15282,-9.5,71.47,43,79.63,59,0.9225624562080234
1,15.83,3,7,5,53,-1.85,1,1,746,53.62,-4.88,-5.77,75.93,84.62,0,54.96,4.58,0,8.84719,91.15282,-9.5,71.47,43,79.63,59,0.9285387261834225
1,13.86,4,7,5,46,-6.12,1,1,808,53.59,-4.88,-5.77,73.21,76.92,0,54.72,4.56,0,10.5198,89.4802,-9.5,67.1,45,80.36,61,0.806278663741314
1,16.75,3,7,5,41,-4.65,1,1,845,55.62,-4.88,-5.77,72.73,84.62,0,53.4,4.45,0,13.37278,86.62722,-9.5,67.03,47,87.04,64,0.7722604979906367
1,16.75,3,7,5,41,-4.65,1,1,845,55.62,-4.88,-5.77,72.73,84.62,0,53.4,4.45,0,13.37278,86.62722,-9.5,67.03,47,87.04,64,0.8198122788996626
1,17.65,3,7,5,42,2.44,1,1,889,56.36,-4.88,-5.77,71.93,84.62,0,55.12,4.24,0,15.07312,85.71429,-9.5,68.06,46,88.46,66,0.8354899955045575
1,11.96,3,7,5,40,-4.76,1,1,897,54.29,-4.88,-5.77,69.81,76.92,0,55.38,4.26,0,15.94203,84.05797,-9.5,67.96,47,88.68,67,0.9190912305612045
1,11.96,3,7,5,40,-4.76,1,1,897,54.29,-4.88,-5.77,69.81,76.92,0,55.38,4.26,0,15.94203,84.05797,-9.5,67.96,47,88.68,67,0.9967977229246687
1,9.73,4,7,5,37,-5.13,1,1,908,54.85,-4.88,-5.77,67.27,76.92,0,59.64,4.26,0,16.74009,83.25991,-9.5,67.51,49,89.09,69,1.089307832023781
1,9.73,4,7,5,37,-5.13,1,1,908,54.85,-4.88,-5.77,67.27,76.92,0,59.64,4.26,0,16.74009,83.25991,-9.5,67.51,49,89.09,69,1.1481749169549929
1,5.96,3,7,5,34,0,1,1,952,53.05,-4.88,-5.77,67.27,76.92,0,59.08,4.22,0,20.69328,79.30672,-9.5,66.01,50,94.34,71,1.2003949922514523
1,0.55,4,7,5,26,0,2,2,933,50.16,-4.88,-5.77,51.85,61.54,0,98.75,3.95,0.10718,21.75777,78.13505,-15.46,70.66,53,100,89,1.5572385026733955
1,1.74,4,6,4,16,-11.11,1,1,658,49.7,-2.61,-5.1,44.44,53.85,0,100,3.26,0.15198,26.59575,73.25228,-19.93,74.45,57,100,109,1.7707410070827814
1,3.76,5,5,5,13,0,1,1,439,50.34,-2.61,-5.1,44.44,53.85,0,100,3.13,0.22779,24.60137,80.41003,-19.93,83.22,54,100,114,2.1928833868482878
1,-1.34,4,5,4,11,0,1,1,464,49.57,-2.61,-5.1,44.44,53.85,0,100,3.18,0.21552,23.27586,76.50862,-19.93,84.22,56,100,117,2.226621509627556
1,16.04,5,7,4,125,47.06,3,3,253,81.42,-4.23,-4.23,83.33,66.67,0,28.47,9.49,0,0.79051,99.20949,-4.36,91.3,12,21.82,12,0.08353670363706434
1,16.04,5,7,4,125,47.06,3,3,253,81.42,-4.23,-4.23,83.33,66.67,0,28.47,9.49,0,0.79051,99.20949,-4.36,91.3,12,21.82,12,0.06103345192812722
1,17.37,4,7,4,210,11.11,3,3,274,81.02,-4.23,-4.23,85.71,75,0,28.26,9.42,0,0.72993,99.27007,-4.36,91.59,13,24.53,15,0.05319649835398505
1,17.37,4,7,4,210,11.11,3,3,274,81.02,-4.23,-4.23,85.71,75,0,28.26,9.42,0,0.72993,99.27007,-4.36,91.59,13,24.53,15,-0.02477283602153986
1,17.77,3,7,4,280,3.7,4,4,345,80.29,-4.23,-4.23,82.35,75,0,32.8,8.2,0,0.86957,99.13043,-4.36,90.51,17,30.36,18,0.03790932804584018
1,17.77,3,7,4,280,3.7,4,4,345,80.29,-4.23,-4.23,82.35,75,0,32.8,8.2,0,0.86957,99.13043,-4.36,90.51,17,30.36,18,0.1784047371134389
1,17.77,3,7,4,280,3.7,4,4,345,80.29,-4.23,-4.23,82.35,75,0,32.8,8.2,0,0.86957,99.13043,-4.36,90.51,17,30.36,18,0.22978666684629323
1,15.14,4,7,4,220,-12.35,4,4,446,76.46,0,0,0,0,0,27.56,6.89,0,0.67265,99.32735,0,83.9,19,35.19,20,0.22268415518037415
1,15.14,4,7,4,220,-12.35,4,4,446,76.46,0,0,0,0,0,27.56,6.89,0,0.67265,99.32735,0,83.9,19,35.19,20,0.3191392338175575
1,13.98,5,7,4,196,-7.98,4,4,517,75.44,-4.23,-4.23,76.19,60,0,31.45,6.29,0,0.96712,99.03288,-4.73,72.03,21,37.5,22,0.2957144479224523
1,13.98,5,7,4,196,-7.98,4,4,517,75.44,-4.23,-4.23,76.19,60,0,31.45,6.29,0,0.96712,99.03288,-4.73,72.03,21,37.5,22,0.2390165641175533
1,14.69,4,7,4,187,-1.06,4,4,534,75.09,-4.23,-4.23,78.26,66.67,0,31.45,6.29,0,0.93633,99.06367,-4.73,68.26,22,40.74,24,0.32721909077309574
1,14.69,4,7,4,187,-1.06,4,4,534,75.09,-4.23,-4.23,78.26,66.67,0,31.45,6.29,0,0.93633,99.06367,-4.73,68.26,22,40.74,24,0.25872124056909124
1,16.15,3,7,4,191,3.24,4,4,625,76,-4.23,-4.23,80.77,66.67,0,32,6.4,0,0.8,99.2,-4.73,54.32,25,48.08,27,0.2162125684656783
1,16.15,3,7,4,191,3.24,4,4,625,76,-4.23,-4.23,80.77,66.67,0,32,6.4,0,0.8,99.2,-4.73,54.32,25,48.08,27,0.22877594236221532
1,16.15,3,7,4,191,3.24,4,4,625,76,-4.23,-4.23,80.77,66.67,0,32,6.4,0,0.8,99.2,-4.73,54.32,25,48.08,27,0.1873024395011715
1,16.95,1,7,4,216,9.09,4,4,669,76.53,-4.23,-4.23,82.14,71.43,0,31.95,6.39,0,0.74738,99.25262,-4.73,52.32,28,51.85,29,0.12990554211639324
1,16.95,1,7,4,216,9.09,4,4,669,76.53,-4.23,-4.23,82.14,71.43,0,31.95,6.39,0,0.74738,99.25262,-4.73,52.32,28,51.85,29,0.18696285556702047
1,16.95,1,7,4,216,9.09,4,4,669,76.53,-4.23,-4.23,82.14,71.43,0,31.95,6.39,0,0.74738,99.25262,-4.73,52.32,28,51.85,29,0.19165519685605956
1,16.64,1,7,4,198,-7.04,3,3,692,76.16,-4.23,-4.23,80,71.43,0,25.44,6.36,0,0.72254,99.27746,-4.73,52.43,31,55.36,31,0.17042958075850015
1,16.64,1,7,4,198,-7.04,3,3,692,76.16,-4.23,-4.23,80,71.43,0,25.44,6.36,0,0.72254,99.27746,-4.73,52.43,31,55.36,31,0.16417223255653718
1,16.2,2,7,4,200,1.52,4,4,711,75.67,-4.23,-4.23,75,62.5,0,25.44,6.36,0,0.84388,99.15612,-4.73,52.8,33,61.11,33,0.22415618106626523
1,16.2,2,7,4,200,1.52,4,4,711,75.67,-4.23,-4.23,75,62.5,0,25.44,6.36,0,0.84388,99.15612,-4.73,52.8,33,61.11,33,0.22866538756049212
1,-0.94,2,7,4,181,-7.18,3,3,725,75.45,-4.23,-4.23,73.53,62.5,0,19.26,6.42,0,0.82759,99.17242,-4.73,53.57,35,62.5,35,0.16150665599324293
1,-0.94,2,7,4,181,-7.18,3,3,725,75.45,-4.23,-4.23,73.53,62.5,0,19.26,6.42,0,0.82759,99.17242,-4.73,53.57,35,62.5,35,0.21551883682007428
1,-0.36,2,7,4,172,-1.71,4,4,738,74.93,-4.23,-4.23,72.22,66.67,0,19.35,6.45,0,0.94851,99.05149,-4.73,52.84,37,68.52,37,0.16259990531099422
1,-0.36,2,7,4,172,-1.71,4,4,738,74.93,-4.23,-4.23,72.22,66.67,0,19.35,6.45,0,0.94851,99.05149,-4.73,52.84,37,68.52,37,0.1306240360728201
1,17.01,3,7,4,159,-6.47,3,3,753,74.5,-4.23,-4.23,71.05,77.78,0,19.47,6.49,0,0.92961,99.07039,-4.73,51.52,39,69.64,39,0.13475540570207456
1,17.25,1,7,4,146,-5.81,3,3,778,74.29,-4.23,-4.23,70.73,70,0,12.92,6.46,0,0.89974,99.10026,-4.73,49.7,42,77.78,42,0.1337069358610657
